success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,task_order,participant,rt,stimulus,response,task_type,correct_response,correct_response_key,css_classes,size_condition,choices,correct,prompt_text,slider_start,Q0,Q1,Q2,Q3,file_name
NA,NA,NA,NA,NA,image-keyboard-response,58,2.0.0,63805,pbbwr9grh39,small_first,owl,740,stimuli/18-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,60,2.0.0,64508,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,61,2.0.0,65038,pbbwr9grh39,small_first,owl,528,stimuli/12-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,63,2.0.0,65741,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,64,2.0.0,66182,pbbwr9grh39,small_first,owl,439,stimuli/4-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,66,2.0.0,66885,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,67,2.0.0,67322,pbbwr9grh39,small_first,owl,433,stimuli/35-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,69,2.0.0,68024,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,70,2.0.0,68590,pbbwr9grh39,small_first,owl,564,stimuli/20-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,72,2.0.0,69292,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,73,2.0.0,69791,pbbwr9grh39,small_first,owl,497,stimuli/10-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,75,2.0.0,70493,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,76,2.0.0,70953,pbbwr9grh39,small_first,owl,456,stimuli/17-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,78,2.0.0,71656,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,79,2.0.0,72076,pbbwr9grh39,small_first,owl,419,stimuli/29-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,81,2.0.0,72779,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,82,2.0.0,73172,pbbwr9grh39,small_first,owl,392,stimuli/26-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,84,2.0.0,73876,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,85,2.0.0,74386,pbbwr9grh39,small_first,owl,507,stimuli/2-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,87,2.0.0,75088,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,88,2.0.0,75488,pbbwr9grh39,small_first,owl,398,stimuli/8-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,90,2.0.0,76190,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,91,2.0.0,76541,pbbwr9grh39,small_first,owl,349,stimuli/28-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,93,2.0.0,77244,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,94,2.0.0,77639,pbbwr9grh39,small_first,owl,392,stimuli/27-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,96,2.0.0,78342,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,97,2.0.0,78726,pbbwr9grh39,small_first,owl,382,stimuli/17-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,99,2.0.0,79429,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,100,2.0.0,80049,pbbwr9grh39,small_first,owl,618,stimuli/16-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,102,2.0.0,80750,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,103,2.0.0,81190,pbbwr9grh39,small_first,owl,437,stimuli/5-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,105,2.0.0,81893,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,106,2.0.0,82518,pbbwr9grh39,small_first,owl,623,stimuli/29-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,108,2.0.0,83219,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,109,2.0.0,83628,pbbwr9grh39,small_first,owl,407,stimuli/19-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,111,2.0.0,84331,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,112,2.0.0,84758,pbbwr9grh39,small_first,owl,426,stimuli/7-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,114,2.0.0,85462,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,115,2.0.0,86260,pbbwr9grh39,small_first,owl,797,stimuli/18-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,117,2.0.0,86963,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,118,2.0.0,87326,pbbwr9grh39,small_first,owl,361,stimuli/17-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,120,2.0.0,88029,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,121,2.0.0,88406,pbbwr9grh39,small_first,owl,373,stimuli/18-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,123,2.0.0,89109,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,124,2.0.0,89460,pbbwr9grh39,small_first,owl,350,stimuli/21-Incongruent.jpg,m,incongruent_small,left,z,normal,small,m,FALSE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,125,2.0.0,90464,pbbwr9grh39,small_first,owl,null,<p style='color:red; font-size: 48px;'>Incorrect!</p>,null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,126,2.0.0,91167,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,127,2.0.0,91665,pbbwr9grh39,small_first,owl,496,stimuli/23-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,129,2.0.0,92368,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,130,2.0.0,92748,pbbwr9grh39,small_first,owl,378,stimuli/2-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,132,2.0.0,93451,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,133,2.0.0,94195,pbbwr9grh39,small_first,owl,742,stimuli/36-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,135,2.0.0,94898,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,136,2.0.0,95315,pbbwr9grh39,small_first,owl,415,stimuli/13-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,138,2.0.0,96018,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,139,2.0.0,96455,pbbwr9grh39,small_first,owl,434,stimuli/20-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,141,2.0.0,97158,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,image-keyboard-response,142,2.0.0,97512,pbbwr9grh39,small_first,owl,352,stimuli/3-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
NA,NA,NA,NA,NA,html-keyboard-response,144,2.0.0,98216,pbbwr9grh39,small_first,owl,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pbbwr9grh39_1772140836651.csv
